institutionCode,collectionCode,locationID,recordedBy,verbatimEventDate,continent,country,stateProvince,county,fieldNumber,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,stratGroup,stratFormation,stratMember,stratBed,bioZone,lithology
CASG,Fossil,70703,Katherine Klein,april 2009,North America,USA,Missouri,Montgomery,,Paleozoic,Paleozoic,Devonian,Devonian,,,,,,Calloway,,,,
CASG,Fossil,70704,,,North America,USA,New York,Albany,,Paleozoic,Paleozoic,Devonian,Devonian,,,,,,Manliuslimestone,,,,
CASG,Fossil,70705,Neil E Fahy,3 Oct 1995,,Bahamas,,,4257B,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70706,Neil E Fahy,30 Sep 1995,,West Indies,,,4244D,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70707,Neil E Fahy,23 Mar 1994,,Bahamas,,,3706,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70709,Neil E Fahy,30 Sep 1995,,West Indies,,,4243G,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70713,Neil E Fahy,30 Sep 1995,,West Indies,,,4242E,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70715,Neil E Fahy,2 Oct 1995,,Bahamas,,,4251C,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70717,Neil E Fahy,3 Oct 1995,,Bahamas,,,4254A,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70724,Neil E Fahy,3 Oct 1995,,Bahamas,,,4255A,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70726,Neil E Fahy,22 Mar 1994,,Bahamas,,,3618,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70728,Neil E Fahy,30 Sep 1995,,West Indies,,,4245C,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70740,Neil E Fahy,22 Mar 1994,,Bahamas,,,3649,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70743,Robert Porter,11/16/1965,North America,USA,California,San Francisco,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70744,,,North America,USA,California,San Francisco,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70746,,,North America,USA,Alaska,Nome district,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70747,,,North America,Canada,Yukon,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70749,Orr,,North America,Mexico,Baja California Sur,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,70750,,,North America,USA,Alaska,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70751,,,North America,Mexico,Baja California Sur,,,,,,,,,,,,,,,,
CASG,Fossil,70752,,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70753,,,North America,USA,California,San Mateo,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Purisima,,,,
CASG,Fossil,70755,,,North America,USA,Alaska,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70756,,,North America,USA,Alaska,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70759,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70761,G Dallas Hanna,1925,North America,Mexico,Baja California Sur,,,,,,,,,,,,,,,,
CASG,Fossil,70762,,,North America,USA,Nevada,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70763,,,North America,USA,California,Contra Costa,,,,,,,,,,,,,,,
CASG,Fossil,70764,,,North America,USA,New Mexico,Lea,1241,,,,,,,,,,,,,,
CASG,Fossil,70766,,,North America,USA,Oregon,Gilliam,1682,,,,,,,,,,,,,,
CASG,Fossil,70767,,,North America,USA,California,Kern,,,,,,,,,,,,,,,
CASG,Fossil,70768,,,North America,USA,California,Kern,,,,,,,,,,,,,,,
CASG,Fossil,70769,,,North America,USA,California,,1675,,,,,,,,,,,,,,
CASG,Fossil,70770,,,North America,USA,California,Sonoma,,,,,,,,,,,,,,,
CASG,Fossil,70771,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70772,,,North America,USA,California,San Bernardino?,,,,,,,,,,,,,,,
CASG,Fossil,70775,Henry Hemphill,,North America,USA,California,San Diego,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,70790,,,,Russia,Siberia,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70794,Carl H Beal,,North America,Mexico,Baja California,,62,,,,,,,,,,,,,,
CASG,Fossil,70795,Carl H Beal,,North America,Mexico,Baja California,,75,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,70828,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Temblor,,,,
CASG,Fossil,70829,,,North America,USA,Oregon,Coos,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Empire,,,,
CASG,Fossil,70831,CA Waring,,North America,USA,California,Ventura/Los Angeles,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Chico,,,,
CASG,Fossil,70832,CA Waring,,North America,USA,California,Los Angeles,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Chico,,,,
CASG,Fossil,70834,unknown,,North America,USA,Indiana,montgomery,,Paleozoic,Paleozoic,Mississippian,Mississippian,,,,,,Keokuk,,,,
CASG,Fossil,70856,Charles Baumbach | Phil Carlstroem,12/1994,North America,Mexico,Baja California Norte,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70857,Charles Baumbach | Phil Carlstroem,12/1994,North America,Mexico,Baja California Norte,,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70859,Harold Hannibal,4/3/1912,North America,Canada,British Columbia,,NP 131,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Sooke,,,,basal conglomerate and sandstone
CASG,Fossil,70860,unknown,,North America,USA,California,Ventura,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,70861,Graham,1949 ?,North America,USA,California,Orange ,66,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Vaqueros,,,,
CASG,Fossil,70862,K Hatai,,,Japan,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Suenomatsuyama,,,,
CASG,Fossil,70864,Arleth,1949 ?,North America,USA,California,Orange,112-3 SGS 1949,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Topanga,,,,
CASG,Fossil,70865,Smith,1949 ?,North America,USA,California,Orange,SGS 1949 120-3,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Topanga,,,,
CASG,Fossil,70866,Silberling,1949 ?,North America,USA,California,Orange,SGS 1949 119-1,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Vaqueros,,,,
CASG,Fossil,70870,,,,Germany,North Rhine - Westphalia,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,,,,,
CASG,Fossil,70871,S Shimizu,,,Japan,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Pliocene,,,,Suenomatsuyama,,,,
CASG,Fossil,70872,Smith,1949 ?,North America,USA,California,Orange,SU 1949 loca 120-SW1/4,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Vaqueros,,,,
CASG,Fossil,70873,Bruce Martin,,North America,USA,California,Orange,100,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene ,,,,,,,,
CASG,Fossil,70874,,,,Sweden,,,,Paleozoic,Paleozoic,Silurian,Silurian,,,,,,Slitegroup,,,,
CASG,Fossil,70877,,,,Japan,,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Shirahimeyama,,,,
CASG,Fossil,70880,,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Pico,,,,
CASG,Fossil,70882,Linklater | Hubert Gregory Schenck | Armantrout,unknown,North America,USA,Oregon,Lane,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Eugene,,,,outcrop of bluish fine-grained carbonaceous sandstone  
CASG,Fossil,70885,George Lee,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Quaternary,Quaternary,Pleistocene,Pleistocene,,,,,,,,
CASG,Fossil,70887,,,North America,USA,Utah,,,Mesozoic,Mesozoic,Jurassic,Jurassic,,,Kimmeridgian,Kimmeridgian,,,,,,
CASG,Fossil,70896,,,North America,USA,California,Contra Costa,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Cierbo Sandstone,,,,
CASG,Fossil,70899,,,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,70904,,,North America,USA,California,Los Angeles,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Fernando,,,,
CASG,Fossil,70909,Harold Hannibal,2/10/1912,North America,USA,Washington,Grays Harbor,"13, NP 51",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,marly tuffs
CASG,Fossil,70911,Harold Hannibal,2/3/1912,North America,USA,Washington,Kitsap,NP 103,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,shaly sandstone
CASG,Fossil,70913,Harold Hannibal,6/29/1912,North America,USA,Washington,Lewis,NP 211,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek Blakeley,,,,shaly sandstone
CASG,Fossil,70916,Harold Hannibal,2/25/1912,North America,USA,Washington,Clallam,NP 120,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,shale
CASG,Fossil,70917,Harold Hannibal,6/27/1912,North America,USA,Washington,King,NP 49,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,sandy shale
CASG,Fossil,70918,Harold Hannibal,2/11/1912,North America,USA,Washington,Grays Harbor,"20, 30313, NP 109",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,basal tuffaceous conglomerate beds
CASG,Fossil,70925,Harold Hannibal,6/29/1912,North America,USA,Washington,Grays Harbor,"25, 30321, NP 212",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek Blakeley,,,,shaly sandstone
CASG,Fossil,70927,Harold Hannibal,6/11/1912,North America,USA,Washington,,NP 155,Cenozoic,Cenozoic,Paleogene,Paleogene,Eocene,Eocene,,,,Lyre,,,,
CASG,Fossil,70928,Harold Hannibal,8/15/1911,North America,USA,Washington,Clallam,"3, 30295, NP 90",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,shaly sandstone
CASG,Fossil,70929,Harold Hannibal,6/21/1912,North America,USA,Washington,Kitsap,"5, 30295, NP 205",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,sandstone
CASG,Fossil,70930,Harold Hannibal,9/1/1912,North America,USA,Oregon,Columbia,"4, 30299, NP 5",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Pittsburg Bluff,,,,sandstone
CASG,Fossil,70931,Harold Hannibal,9/21/1912,North America,USA,Washington,Clallam,"2, NP 91",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,shaly sandstone
CASG,Fossil,70932,Harold Hannibal,5/12/1912,North America,USA,Washington,Snohomish,"59, NP 146, 30332",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,sandstone 
CASG,Fossil,70939,Harold Hannibal,7/19/1912,North America,USA,Washington,Grays Harbor,"33, NP 53",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,shaly sandstone
CASG,Fossil,70940,Harold Hannibal,,North America,USA,Oregon,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Eugene,,,,
CASG,Fossil,70946,Harold Hannibal,8/10/1912,North America,USA,Washington,Wahkiakum,"NP 272, 1",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,sandstone
CASG,Fossil,70947,Harold Hannibal,3/24/1912,North America,USA,Washington,,NP 128,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,sandstone and sandy shale
CASG,Fossil,70950,Harold Hannibal,1912,North America,USA,Oregon,Coos,"55, NP 42",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Astoria,,,,shale and sandstone
CASG,Fossil,70955,Harold Hannibal,8/13/1912,North America,USA,Washington,Wahkiakum,"NP 278, 44",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,tuffaceous sandstone
CASG,Fossil,70957,Harold Hannibal,8/27/1912,North America,USA,Oregon,Washington,"NP 295, 43",Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Pittsburg Bluff,,,,tuffaceous sandstone
CASG,Fossil,70964,Harold Hannibal,2/27/1912,North America,USA,Washington,Clallam,NP 122,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,sandy shales
CASG,Fossil,70966,,,North America,USA,California,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,70967,,,North America,USA,California,Alameda,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,70968,Harold Hannibal,8/25/1912,North America,USA,Oregon,Washington,NP 297,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Pittsburg Bluff,,,,tuffaceous sandstone
CASG,Fossil,70969,,,North America,USA,Pennsylvania,Crawford,496,Paleozoic,Paleozoic,Devonian,Devonian,,,,,,Waverly group,,,,
CASG,Fossil,70971,,,Australia,Australia,Queensland,,"13537, 252",,,,,,,,,,,,,,
CASG,Fossil,70973,,,North America,USA,California,Santa Barbara?,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,Santa Maria,,,,
CASG,Fossil,70974,Carl H Beal,1921,North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Carrizo,,,,
CASG,Fossil,70975,Carl H Beal,"December 15, 1921",North America,Mexico,Baja California,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,,,,,
CASG,Fossil,70985,,,North America,USA,New Mexico,,,Cenozoic,Cenozoic,Paleogene,Paleogene,Paleocene,Paleocene,,,,Raton,,,,
CASG,Fossil,70986,Orestes St John,,North America,USA,Kansas,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,Dakota,,,,
CASG,Fossil,70991,Harold Hannibal,1912,North America,USA,Oregon,Coos,NP 38,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Astoria,,,,shale
CASG,Fossil,70999,Harold Hannibal,6/28/1912,North America,USA,Washington,Thurston,NP 208,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,sandy shale
CASG,Fossil,71000,Harold Hannibal,7/24/1912,North America,USA,Washington,Pacific,NP 245,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Miocene,,,,Astoria,,,,sandstone
CASG,Fossil,71002,,,North America,USA,California,San Francisco,,Cenozoic,Cenozoic,Quaternary,Quaternary,Holocene,Holocene,,,,,,,,
CASG,Fossil,71009,Harold Hannibal,9/13/1912,North America,USA,Oregon,Lincoln ,NP 15,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Yaquina,,,,sandy shale
CASG,Fossil,71010,Harold Hannibal,8/11/1912,North America,USA,Washington,Wahkiakum,NP 274,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Lincoln Creek,,,,sandy shale
CASG,Fossil,71015,Harold Hannibal,3/10/1912,North America,USA,Washington,King,NP 48,Cenozoic,Cenozoic,Paleogene,Paleogene,Oligocene,Oligocene,,,,Blakeley,,,,shaly sandstone
CASG,Fossil,71049,,,North America,USA,Minnesota,,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Stewartville,,,,
CASG,Fossil,71050,,,North America,USA,Minnesota,,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Maquoketa,,,,
CASG,Fossil,71051,,,North America,USA,Minnesota,Fillmore,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Maquoketa,,,,
CASG,Fossil,71052,,,North America,USA,Oklahoma,,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Bromide,,,,
CASG,Fossil,71055,,,North America,USA,California,San Luis Obispo,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Maastrichtian,Maastrichtian,,,,,,
CASG,Fossil,71061,Clarence Schuchman,,North America,USA,California,Shasta,"CS 2011 2, 149",,,,,,,,,,,,,,
CASG,Fossil,71062,Clarence Schuchman,,North America,USA,California,Shasta,"CS 2012 5, 0",,,,,,,,,,,,,,
CASG,Fossil,71063,,,,France,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Barremian,Barremian,,,,,,
CASG,Fossil,71064,,,North America,USA,California,Shasta,UAN 95-6,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71066,,,,France,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71067,,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71068,,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71069,,"July 12, 2015",North America,USA,California,,"246/1, B27-3",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71070,,,North America,USA,California,Shasta,CS 5003 15/59,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71071,,,North America,USA,California,Shasta,"Murphy B11-3, UC Riverside 118/16; UCR 118",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71072,,,North America,USA,California,Shasta,AG 92-10',Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71073,,,North America,USA,California,Shasta,"CS 1046 15, 143",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71074,,,,France,,,"5090-10, D35-2/5",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Valanginian,Valanginian,,,,,,
CASG,Fossil,71075,,,,France,,,4203-2,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Aptian,Aptian,,,,,,
CASG,Fossil,71076,,,,France,,,6150/2,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Barremian,Barremian,,,,,,
CASG,Fossil,71077,,,,France,,,"M58, 3313OB",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Hauterivian,Hauterivian,,,,,,
CASG,Fossil,71078,,,North America,USA,California,Shasta,M81,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71079,Tom Hill,,North America,USA,California,Shasta,Tom Hill 7639-9,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71080,Tom Hill,,North America,USA,California,Shasta,"264/4, B35-1",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71081,Tom Hill,,North America,USA,California,Shasta,Sub 1,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71082,,,North America,USA,California,Shasta,PR 7,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71083,,,North America,USA,California,Shasta ,M129,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71084,,,North America,USA,California,Shasta ,M158,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71086,Jane Erickson,1949,North America,USA,California,Orange,SGS 1949,,,Tertiary,Tertiary,,,,,,,,,,
CASG,Fossil,71087,,,North America,USA,Illinois,,,Paleozoic,Paleozoic,Carboniferous,Carboniferous,,,,,,,,,,
CASG,Fossil,71088,,,North America,USA,Illinois,Randolph,,Paleozoic,Paleozoic,Carboniferous,Carboniferous,,,,,,,,,,
CASG,Fossil,71090,,,North America,USA,Illinois,,,,,Pennsylvanian,Pennsylvanian,,,,,,,,,,
CASG,Fossil,71091,,,North America,USA,Illinois,,,,,Pennsylvanian,Pennsylvanian,,,,,,,,,,
CASG,Fossil,71092,,,North America,USA,Illinois,,,,,Pennsylvanian,Pennsylvanian,,,,,,,,,,
CASG,Fossil,71093,,,North America,USA,Illinois,Will,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Richmond,,,,
CASG,Fossil,71104,,,North America,USA,Illinois,,,,,Pennsylvanian,Pennsylvanian,,,,,,,,,,
CASG,Fossil,71115,,,North America,USA,Illinois,,,Paleozoic,Paleozoic,Carboniferous,Carboniferous,,,,,,,,,,
CASG,Fossil,71120,,,North America,USA,Illinois,Richland,,Paleozoic,Paleozoic,Carboniferous,Carboniferous,,,,,,,,,,
CASG,Fossil,71178,Michael A Murphy | Peter U Rodda | Tom Hill,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71180,Michael A Murphy | Peter U Rodda | Tom Hill,,North America,USA,California,Shasta,"6946-2, 6946-3, 36-8",Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71181,Michael A Murphy | Peter U Rodda | Tom Hill,,North America,USA,California,Shasta,SUB 96-2,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71182,Michael A Murphy | Peter U Rodda | Tom Hill,,North America,USA,California,Shasta,BCU-16,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71185,,,North America,USA,California,Shasta,Iba Loc 1,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Hauterivian,Hauterivian,,,,,,
CASG,Fossil,71190,,,North America,USA,California,Shasta,Iba Loc 2,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Aptian,Aptian,,,,,,
CASG,Fossil,71202,,,,China,Guizhou,,,,,Silurian,Silurian,,,,,,,,,,
CASG,Fossil,71204,,,,Morocco,,,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Katouq,,,,
CASG,Fossil,71205,,,North America,USA,Pennsylvania,Lebanon,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Martinsburg,,,,
CASG,Fossil,71206,,,,Sweden,,,,,,Ordovician,Ordovician,,,,,,,,,,
CASG,Fossil,71207,,,North America,USA,New York,Oneida,,,,Silurian,Silurian,,,,,,,,,,
CASG,Fossil,71208,,,North America,USA,Oklahoma,Carter,,Paleozoic,Paleozoic,Ordovician,Ordovician,,,,,,Bromide,,,,
CASG,Fossil,71209,,,North America,USA,Illinois,Will & Kankakee,,Paleozoic,Paleozoic,Pennsylvanian,Pennsylvanian,,,Desmoinesian,Desmoinesian,,Carbondale,Francis Creek Shale,,,
CASG,Fossil,71211,,,Asia,China,Shandong Province,,,Paleozoic,Paleozoic,Cambrian,Cambrian,,,,,,,,,,
CASG,Fossil,71212,,,,Sweden,,,,Paleozoic,Paleozoic,Cambrian,Cambrian,,,,,,,,,,
CASG,Fossil,71213,,,North America,USA,Utah,Millard,,Paleozoic,Paleozoic,Cambrian,Cambrian,,,,,,Wheeler Shale,,,,
CASG,Fossil,71217,,,North America,USA,California,San Bernardino,,Paleozoic,Paleozoic,Cambrian,Cambrian,,,,,,,,,,
CASG,Fossil,71223,Iba,,North America,USA,California,Shasta,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Albian,Albian,,Budden Canyon,,,,
CASG,Fossil,71244,Dawn E Peterson,~1995-2000?,North America,USA,California,Kern,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,71262,,,,Austria,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,Badenien,Badenien,,,,,,
CASG,Fossil,71263,,,,Austria,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,71264,,,,Austria,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,Pannonien,Pannonien,,,,,,
CASG,Fossil,71278,,,,Austria,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,Karpatien,Karpatien,,,,,,
CASG,Fossil,71280,,,,Germany,,,,Cenozoic,Cenozoic,Neogene,Neogene,Miocene,Miocene,,,,,,,,
CASG,Fossil,71281,,,,France or Spain?,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Aptian,Aptian,,,,,,
CASG,Fossil,71282,,,,Spain,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Aptian,Aptian,,,,,,
CASG,Fossil,71284,,,,Argentina,,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,,,,,,,,
CASG,Fossil,71286,,,North America,USA,North Carolina,,,Cenozoic,Cenozoic,Neogene,Neogene,Pliocene,Pliocene,,,,Yorktown,,,,
CASG,Fossil,71287,,,North America,USA,Texas,,,Mesozoic,Mesozoic,Cretaceous,Cretaceous,,,Aptian,Aptian,,Glen Rose,,,,
